date,hour,demand
2021-09-14,15,87.26147984434841
2021-09-14,16,87.26276872742945
2021-09-14,17,87.26405761051048
2021-09-14,18,87.26534649359151
2021-09-14,19,87.26663537667254
2021-09-14,20,87.26792425975357
2021-09-14,21,87.2692131428346
2021-09-14,23,87.27050202591563
2021-09-15,6,87.27179090899666
2021-09-15,7,87.2730797920777
2021-09-15,8,87.27436867515873
2021-09-15,9,87.27565755823976
2021-09-15,10,87.27694644132079
2021-09-15,11,87.27823532440182
2021-09-15,12,87.27952420748285
2021-09-15,13,87.28081309056388
2021-09-15,14,87.28210197364491
2021-09-15,15,87.28339085672594
2021-09-15,16,87.28467973980698
2021-09-15,17,87.285968622888
2021-09-15,18,87.28725750596904
2021-09-15,19,87.28854638905007
2021-09-15,20,87.2898352721311
2021-09-15,21,87.29112415521213
2021-09-15,23,87.29241303829316
2021-09-16,0,87.2937019213742
2021-09-16,1,87.29499080445522
2021-09-16,2,87.29627968753626
2021-09-16,6,87.29756857061729
2021-09-16,7,87.29885745369832
2021-09-16,8,87.30014633677935
2021-09-16,9,87.30143521986038
2021-09-16,10,87.30272410294141
2021-09-16,11,87.30401298602244
2021-09-16,12,87.30530186910347
2021-09-16,13,87.3065907521845
2021-09-16,14,87.30787963526554
2021-09-16,15,87.30916851834657
2021-09-16,16,87.3104574014276
2021-09-16,17,87.31174628450863
2021-09-16,18,87.31303516758966
2021-09-16,19,87.31432405067069
2021-09-16,20,87.31561293375172
2021-09-16,21,87.31690181683275
2021-09-16,22,87.31819069991379
2021-09-16,23,87.31947958299482
2021-09-17,0,87.32076846607585
2021-09-17,1,87.32205734915688
2021-09-17,2,87.32334623223791
2021-09-17,6,87.32463511531894
2021-09-17,7,87.32592399839997
2021-09-17,8,87.327212881481
2021-09-17,9,87.32850176456203
2021-09-17,10,87.32979064764307
2021-09-17,11,87.3310795307241
2021-09-17,12,87.33236841380513
2021-09-17,13,87.33365729688616
2021-09-17,14,87.33494617996719
2021-09-17,15,87.33623506304822
2021-09-17,16,87.33752394612925
2021-09-17,17,87.33881282921028
2021-09-17,18,87.34010171229131
2021-09-17,19,87.34139059537235
2021-09-17,20,87.34267947845338
2021-09-17,21,87.34396836153441
2021-09-17,22,87.34525724461544
2021-09-17,23,87.34654612769647
2021-09-18,0,87.3478350107775
2021-09-18,1,87.34912389385853
2021-09-18,2,87.35041277693956
2021-09-18,3,87.3517016600206
2021-09-18,5,87.35299054310163
2021-09-18,6,87.35427942618266
2021-09-18,7,87.35556830926369
2021-09-18,8,87.35685719234472
2021-09-18,9,87.35814607542575
2021-09-18,10,87.35943495850678
2021-09-18,11,87.36072384158781
2021-09-18,12,87.36201272466884
2021-09-18,13,87.36330160774988
2021-09-18,14,87.3645904908309
2021-09-18,15,87.36587937391194
2021-09-18,16,87.36716825699297
2021-09-18,17,87.368457140074
2021-09-18,18,87.36974602315503
2021-09-18,19,87.37103490623606
2021-09-18,20,87.3723237893171
2021-09-18,21,87.37361267239812
2021-09-18,22,87.37490155547916
2021-09-18,23,87.37619043856019
2021-09-19,0,87.37747932164122
2021-09-19,1,87.37876820472225
2021-09-19,2,87.38005708780328
2021-09-19,4,87.38134597088431
2021-09-19,7,87.38263485396534
2021-09-19,8,87.38392373704637
2021-09-19,9,87.3852126201274
2021-09-19,10,87.38650150320844
2021-09-19,11,87.38779038628947
2021-09-19,12,87.3890792693705
2021-09-19,13,87.39036815245153
2021-09-19,14,87.39165703553256
2021-09-19,15,87.39294591861359
2021-09-19,16,87.39423480169462
2021-09-19,17,87.39552368477565
2021-09-19,18,87.39681256785668
2021-09-19,19,87.39810145093772
2021-09-19,20,87.39939033401875
2021-09-19,21,87.40067921709978
2021-09-19,22,87.40196810018081
2021-09-19,23,87.40325698326184
2021-09-20,6,87.40454586634287
2021-09-20,7,87.4058347494239
2021-09-20,8,87.40712363250493
2021-09-20,9,87.40841251558597
2021-09-20,10,87.409701398667
2021-09-20,11,87.41099028174803
2021-09-20,12,87.41227916482906
2021-09-20,13,87.41356804791009
2021-09-20,14,87.41485693099112
2021-09-20,15,87.41614581407215
2021-09-20,16,87.41743469715318
2021-09-20,17,87.41872358023421
2021-09-20,18,87.42001246331525
2021-09-20,19,87.42130134639628
2021-09-20,20,87.42259022947731
2021-09-20,21,87.42387911255834
2021-09-20,22,87.42516799563937
2021-09-20,23,87.4264568787204
2021-09-21,0,87.42774576180143
2021-09-21,1,87.42903464488246
2021-09-21,5,87.4303235279635
2021-09-21,6,87.43161241104453
2021-09-21,7,87.43290129412556
2021-09-21,8,87.43419017720659
2021-09-21,9,87.43547906028762
2021-09-21,10,87.43676794336865
2021-09-21,11,87.43805682644968
2021-09-21,12,87.43934570953071
2021-09-21,13,87.44063459261174
2021-09-21,14,87.44192347569278
2021-09-21,15,87.4432123587738
2021-09-21,16,87.44450124185484
2021-09-21,17,87.44579012493587
2021-09-21,18,87.4470790080169
2021-09-21,19,87.44836789109793
2021-09-21,20,87.44965677417896
2021-09-21,21,87.45094565726
2021-09-21,22,87.45223454034102
2021-09-21,23,87.45352342342206
2021-09-22,0,87.45481230650309
2021-09-22,1,87.45610118958412
2021-09-22,5,87.45739007266515
2021-09-22,6,87.45867895574618
2021-09-22,7,87.45996783882721
2021-09-22,8,87.46125672190824
2021-09-22,9,87.46254560498927
2021-09-22,10,87.4638344880703
2021-09-22,11,87.46512337115134
2021-09-22,12,87.46641225423237
2021-09-22,13,87.4677011373134
2021-09-22,14,87.46899002039443
2021-09-22,15,87.47027890347546
2021-09-22,16,87.47156778655649
2021-09-22,17,87.47285666963752
2021-09-22,18,87.47414555271855
2021-09-22,19,87.47543443579958
2021-09-22,20,87.47672331888062
2021-09-22,21,87.47801220196165
2021-09-22,22,87.47930108504268
2021-09-22,23,87.48058996812371
2021-09-23,1,87.48187885120474
2021-09-23,5,87.48316773428577
2021-09-23,6,87.4844566173668
2021-09-23,7,87.48574550044783
2021-09-23,8,87.48703438352887
2021-09-23,9,87.4883232666099
2021-09-23,10,87.48961214969093
2021-09-23,11,87.49090103277196
2021-09-23,12,87.49218991585299
2021-09-23,13,87.49347879893402
2021-09-23,14,87.49476768201505
2021-09-23,15,87.49605656509608
2021-09-23,16,87.49734544817711
2021-09-23,17,87.49863433125815
2021-09-23,18,87.49992321433918
2021-09-23,19,87.50121209742021
2021-09-23,20,87.50250098050124
2021-09-23,21,87.50378986358227
2021-09-23,22,87.5050787466633
2021-09-23,23,87.50636762974433
2021-09-24,0,87.50765651282536
2021-09-24,1,87.5089453959064
2021-09-24,6,87.51023427898743
2021-09-24,7,87.51152316206846
2021-09-24,8,87.51281204514949
2021-09-24,9,87.51410092823052
2021-09-24,10,87.51538981131155
2021-09-24,11,87.51667869439258
2021-09-24,12,87.51796757747361
2021-09-24,13,87.51925646055464
2021-09-24,14,87.52054534363567
2021-09-24,15,87.5218342267167
2021-09-24,16,87.52312310979774
2021-09-24,17,87.52441199287877
2021-09-24,18,87.5257008759598
2021-09-24,19,87.52698975904083
2021-09-24,20,87.52827864212186
2021-09-24,21,87.52956752520289
2021-09-24,22,87.53085640828392
2021-09-24,23,87.53214529136496
2021-09-25,0,87.53343417444599
2021-09-25,1,87.53472305752702
2021-09-25,2,87.53601194060805
2021-09-25,3,87.53730082368908
2021-09-25,4,87.53858970677011
2021-09-25,8,87.53987858985114
2021-09-25,9,87.54116747293217
2021-09-25,10,87.5424563560132
2021-09-25,11,87.54374523909424
2021-09-25,12,87.54503412217527
2021-09-25,13,87.5463230052563
2021-09-25,14,87.54761188833733
2021-09-25,15,87.54890077141836
2021-09-25,16,87.55018965449939
2021-09-25,17,87.55147853758042
2021-09-25,18,87.55276742066145
2021-09-25,19,87.55405630374248
2021-09-25,20,87.55534518682352
2021-09-25,21,87.55663406990455
2021-09-25,22,87.55792295298558
2021-09-25,23,87.55921183606661
2021-09-26,0,87.56050071914764
2021-09-26,1,87.56178960222867
2021-09-26,2,87.5630784853097
2021-09-26,7,87.56436736839073
2021-09-26,8,87.56565625147176
2021-09-26,9,87.5669451345528
2021-09-26,10,87.56823401763383
2021-09-26,11,87.56952290071486
2021-09-26,12,87.57081178379589
2021-09-26,13,87.57210066687692
2021-09-26,14,87.57338954995795
2021-09-26,15,87.57467843303898
2021-09-26,16,87.57596731612001
2021-09-26,17,87.57725619920105
2021-09-26,18,87.57854508228208
2021-09-26,19,87.57983396536311
2021-09-26,20,87.58112284844414
2021-09-26,21,87.58241173152517
2021-09-26,22,87.5837006146062
2021-09-26,23,87.58498949768723
2021-09-27,6,87.58627838076826
2021-09-27,7,87.5875672638493
2021-09-27,8,87.58885614693033
2021-09-27,9,87.59014503001136
2021-09-27,10,87.59143391309239
2021-09-27,11,87.59272279617342
2021-09-27,12,87.59401167925445
2021-09-27,13,87.59530056233548
2021-09-27,14,87.59658944541651
2021-09-27,15,87.59787832849754
2021-09-27,16,87.59916721157857
2021-09-27,17,87.6004560946596
2021-09-27,18,87.60174497774064
2021-09-27,19,87.60303386082167
2021-09-27,20,87.6043227439027
2021-09-27,21,87.60561162698373
2021-09-27,22,87.60690051006476
2021-09-28,6,87.60818939314579
2021-09-28,7,87.60947827622682
2021-09-28,8,87.61076715930785
2021-09-28,9,87.61205604238889
2021-09-28,10,87.61334492546992
2021-09-28,11,87.61463380855095
2021-09-28,12,87.61592269163198
2021-09-28,13,87.61721157471301
2021-09-28,14,87.61850045779404
2021-09-28,15,87.61978934087507
2021-09-28,16,87.6210782239561
2021-09-28,17,87.62236710703714
2021-09-28,18,87.62365599011817
2021-09-28,19,87.6249448731992
2021-09-28,20,87.62623375628023
2021-09-28,21,87.62752263936126
2021-09-28,22,87.62881152244229
2021-09-28,23,87.63010040552332
2021-09-29,0,87.63138928860435
2021-09-29,2,87.63267817168538
2021-09-29,6,87.63396705476642
2021-09-29,7,87.63525593784745
2021-09-29,8,87.63654482092848
2021-09-29,9,87.63783370400951
2021-09-29,10,87.63912258709054
2021-09-29,11,87.64041147017157
2021-09-29,12,87.6417003532526
2021-09-29,13,87.64298923633363
2021-09-29,14,87.64427811941466
2021-09-29,15,87.6455670024957
2021-09-29,16,87.64685588557673
2021-09-29,17,87.64814476865776
2021-09-29,18,87.64943365173879
2021-09-29,19,87.65072253481982
2021-09-29,20,87.65201141790085
2021-09-29,21,87.65330030098188
2021-09-29,22,87.65458918406291
2021-09-29,23,87.65587806714395
2021-09-30,6,87.65716695022498
2021-09-30,7,87.65845583330601
2021-09-30,8,87.65974471638704
2021-09-30,9,87.66103359946807
2021-09-30,10,87.6623224825491
2021-09-30,11,87.66361136563013
2021-09-30,12,87.66490024871116
2021-09-30,13,87.6661891317922
2021-09-30,14,87.66747801487323
2021-09-30,15,87.66876689795426
2021-09-30,16,87.67005578103529
2021-09-30,17,87.67134466411632
2021-09-30,18,87.67263354719735
2021-09-30,19,87.67392243027838
2021-09-30,20,87.67521131335941
2021-09-30,21,87.67650019644044
2021-09-30,22,87.67778907952147
2021-09-30,23,87.6790779626025
2021-10-01,0,87.68036684568354
2021-10-01,1,87.68165572876457
2021-10-01,2,87.6829446118456
2021-10-01,5,87.68423349492663
2021-10-01,6,87.68552237800766
2021-10-01,7,87.68681126108869
2021-10-01,8,87.68810014416972
2021-10-01,9,87.68938902725075
2021-10-01,10,87.69067791033179
2021-10-01,11,87.69196679341282
2021-10-01,12,87.69325567649385
2021-10-01,13,87.69454455957488
2021-10-01,14,87.69583344265591
2021-10-01,15,87.69712232573694
2021-10-01,16,87.69841120881797
2021-10-01,17,87.699700091899
2021-10-01,18,87.70098897498004
2021-10-01,19,87.70227785806107
2021-10-01,20,87.7035667411421
2021-10-01,21,87.70485562422313
2021-10-01,22,87.70614450730416
2021-10-01,23,87.70743339038519
2021-10-02,0,87.70872227346622
2021-10-02,1,87.71001115654725
2021-10-02,2,87.71130003962828
2021-10-02,6,87.71258892270932
2021-10-02,7,87.71387780579035
2021-10-02,8,87.71516668887138
2021-10-02,9,87.71645557195241
2021-10-02,10,87.71774445503344
2021-10-02,11,87.71903333811447
2021-10-02,12,87.7203222211955
2021-10-02,13,87.72161110427653
2021-10-02,14,87.72289998735756
2021-10-02,15,87.7241888704386
2021-10-02,16,87.72547775351963
2021-10-02,17,87.72676663660066
2021-10-02,18,87.72805551968169
2021-10-02,19,87.72934440276272
2021-10-02,20,87.73063328584375
2021-10-02,22,87.73192216892478
2021-10-02,23,87.73321105200581
2021-10-03,0,87.73449993508684
2021-10-03,1,87.73578881816788
2021-10-03,2,87.73707770124891
2021-10-03,7,87.73836658432994
2021-10-03,8,87.73965546741097
2021-10-03,9,87.740944350492
2021-10-03,10,87.74223323357303
2021-10-03,11,87.74352211665406
2021-10-03,12,87.7448109997351
2021-10-03,13,87.74609988281613
2021-10-03,14,87.74738876589716
2021-10-03,15,87.74867764897819
2021-10-03,16,87.74996653205922
2021-10-03,17,87.75125541514025
2021-10-03,18,87.75254429822128
2021-10-03,19,87.75383318130231
2021-10-03,20,87.75512206438334
2021-10-03,21,87.75641094746437
2021-10-03,22,87.7576998305454
2021-10-03,23,87.75898871362644
2021-10-04,6,87.76027759670747
2021-10-04,7,87.7615664797885
2021-10-04,8,87.76285536286953
2021-10-04,9,87.76414424595056
2021-10-04,10,87.76543312903159
2021-10-04,11,87.76672201211262
2021-10-04,12,87.76801089519365
2021-10-04,13,87.76929977827469
2021-10-04,14,87.77058866135572
2021-10-04,15,87.77187754443675
2021-10-04,16,87.77316642751778
2021-10-04,17,87.77445531059881
2021-10-04,18,87.77574419367984
2021-10-04,19,87.77703307676087
2021-10-04,20,87.7783219598419
2021-10-04,21,87.77961084292293
2021-10-04,22,87.78089972600397
2021-10-04,23,87.782188609085
2021-10-05,5,87.78347749216603
2021-10-05,6,87.78476637524706
2021-10-05,7,87.78605525832809
2021-10-05,8,87.78734414140912
2021-10-05,9,87.78863302449015
2021-10-05,10,87.78992190757118
2021-10-05,11,87.79121079065222
2021-10-05,12,87.79249967373325
2021-10-05,13,87.79378855681428
2021-10-05,14,87.79507743989531
2021-10-05,15,87.79636632297634
2021-10-05,16,87.79765520605737
2021-10-05,17,87.7989440891384
2021-10-05,18,87.80023297221943
2021-10-05,19,87.80152185530046
2021-10-05,20,87.8028107383815
2021-10-05,21,87.80409962146253
2021-10-05,22,87.80538850454356
2021-10-05,23,87.80667738762459
2021-10-06,0,87.80796627070562
2021-10-06,6,87.80925515378665
2021-10-06,7,87.81054403686768
2021-10-06,8,87.81183291994871
2021-10-06,9,87.81312180302974
2021-10-06,10,87.81441068611078
2021-10-06,11,87.8156995691918
2021-10-06,12,87.81698845227284
2021-10-06,13,87.81827733535387
2021-10-06,14,87.8195662184349
2021-10-06,15,87.82085510151593
2021-10-06,16,87.82214398459696
2021-10-06,17,87.823432867678
2021-10-06,18,87.82472175075902
2021-10-06,19,87.82601063384006
2021-10-06,20,87.82729951692109
2021-10-06,21,87.82858840000212
2021-10-06,22,87.82987728308315
2021-10-06,23,87.83116616616418
2021-10-07,0,87.83245504924521
2021-10-07,1,87.83374393232624
2021-10-07,3,87.83503281540727
2021-10-07,6,87.8363216984883
2021-10-07,7,87.83761058156934
2021-10-07,8,87.83889946465037
2021-10-07,9,87.8401883477314
2021-10-07,10,87.84147723081243
2021-10-07,11,87.84276611389346
2021-10-07,12,87.84405499697449
2021-10-07,13,87.84534388005552
2021-10-07,14,87.84663276313655
2021-10-07,15,87.84792164621759
2021-10-07,16,87.84921052929862
2021-10-07,17,87.85049941237965
2021-10-07,18,87.85178829546068
2021-10-07,19,87.85307717854171
2021-10-07,20,87.85436606162274
2021-10-07,21,87.85565494470377
2021-10-07,22,87.8569438277848
2021-10-07,23,87.85823271086583
2021-10-08,0,87.85952159394687
2021-10-08,1,87.8608104770279
2021-10-08,4,87.86209936010893
2021-10-08,5,87.86338824318996
2021-10-08,6,87.86467712627099
2021-10-08,7,87.86596600935202
2021-10-08,8,87.86725489243305
2021-10-08,9,87.86854377551408
2021-10-08,10,87.86983265859512
2021-10-08,11,87.87112154167615
2021-10-08,12,87.87241042475718
2021-10-08,13,87.87369930783821
2021-10-08,14,87.87498819091924
2021-10-08,15,87.87627707400027
2021-10-08,16,87.8775659570813
2021-10-08,17,87.87885484016233
2021-10-08,18,87.88014372324336
2021-10-08,19,87.8814326063244
2021-10-08,20,87.88272148940543
2021-10-08,21,87.88401037248646
2021-10-08,22,87.88529925556749
2021-10-08,23,87.88658813864852
2021-10-09,1,87.88787702172955
2021-10-09,2,87.88916590481058
2021-10-09,4,87.89045478789161
2021-10-09,6,87.89174367097264
2021-10-09,7,87.89303255405368
2021-10-09,8,87.8943214371347
2021-10-09,9,87.89561032021574
2021-10-09,10,87.89689920329677
2021-10-09,11,87.8981880863778
2021-10-09,12,87.89947696945883
2021-10-09,13,87.90076585253986
2021-10-09,14,87.9020547356209
2021-10-09,15,87.90334361870192
2021-10-09,16,87.90463250178296
2021-10-09,17,87.90592138486399
2021-10-09,18,87.90721026794502
2021-10-09,19,87.90849915102605
2021-10-09,20,87.90978803410708
2021-10-09,21,87.91107691718811
2021-10-09,22,87.91236580026914
2021-10-09,23,87.91365468335017
2021-10-10,0,87.9149435664312
2021-10-10,1,87.91623244951224
2021-10-10,2,87.91752133259327
2021-10-10,3,87.9188102156743
2021-10-10,4,87.92009909875533
2021-10-10,7,87.92138798183636
2021-10-10,8,87.92267686491739
2021-10-10,9,87.92396574799842
2021-10-10,10,87.92525463107945
2021-10-10,11,87.92654351416049
2021-10-10,12,87.92783239724152
2021-10-10,13,87.92912128032255
2021-10-10,14,87.93041016340358
2021-10-10,15,87.93169904648461
2021-10-10,16,87.93298792956564
2021-10-10,17,87.93427681264667
2021-10-10,18,87.9355656957277
2021-10-10,19,87.93685457880873
2021-10-10,20,87.93814346188977
2021-10-10,21,87.9394323449708
2021-10-10,22,87.94072122805183
2021-10-11,0,87.94201011113286
2021-10-11,1,87.94329899421389
2021-10-11,5,87.94458787729492
2021-10-11,6,87.94587676037595
2021-10-11,7,87.94716564345698
2021-10-11,8,87.94845452653801
2021-10-11,9,87.94974340961905
2021-10-11,10,87.95103229270008
2021-10-11,11,87.95232117578111
2021-10-11,12,87.95361005886214
2021-10-11,13,87.95489894194317
2021-10-11,14,87.9561878250242
2021-10-11,15,87.95747670810523
2021-10-11,16,87.95876559118626
2021-10-11,17,87.9600544742673
2021-10-11,18,87.96134335734833
2021-10-11,19,87.96263224042936
2021-10-11,20,87.96392112351039
2021-10-11,21,87.96521000659142
2021-10-11,22,87.96649888967245
2021-10-11,23,87.96778777275348
2021-10-12,0,87.96907665583451
2021-10-12,6,87.97036553891554
2021-10-12,7,87.97165442199658
2021-10-12,8,87.9729433050776
2021-10-12,9,87.97423218815864
2021-10-12,10,87.97552107123967
2021-10-12,11,87.9768099543207
2021-10-12,12,87.97809883740173
2021-10-12,13,87.97938772048276
2021-10-12,14,87.9806766035638
2021-10-12,15,87.98196548664482
2021-10-12,16,87.98325436972586
2021-10-12,17,87.98454325280689
2021-10-12,18,87.98583213588792
2021-10-12,19,87.98712101896895
2021-10-12,20,87.98840990204998
2021-10-12,21,87.98969878513101
2021-10-12,22,87.99098766821204
2021-10-12,23,87.99227655129307
2021-10-13,5,87.9935654343741
2021-10-13,6,87.99485431745514
2021-10-13,7,87.99614320053617
2021-10-13,8,87.9974320836172
2021-10-13,9,87.99872096669823
2021-10-13,10,88.00000984977926
2021-10-13,11,88.00129873286029
2021-10-13,12,88.00258761594132
2021-10-13,13,88.00387649902235
2021-10-13,14,88.00516538210339
2021-10-13,15,88.00645426518442
2021-10-13,16,88.00774314826545
2021-10-13,17,88.00903203134648
2021-10-13,18,88.01032091442751
2021-10-13,19,88.01160979750854
2021-10-13,20,88.01289868058957
2021-10-13,21,88.0141875636706
2021-10-13,22,88.01547644675163
2021-10-13,23,88.01676532983267
2021-10-14,6,88.0180542129137
2021-10-14,7,88.01934309599473
2021-10-14,8,88.02063197907576
2021-10-14,9,88.02192086215679
2021-10-14,10,88.02320974523782
2021-10-14,11,88.02449862831885
2021-10-14,12,88.02578751139988
2021-10-14,13,88.02707639448091
2021-10-14,14,88.02836527756195
2021-10-14,15,88.02965416064298
2021-10-14,16,88.03094304372401
2021-10-14,17,88.03223192680504
2021-10-14,18,88.03352080988607
2021-10-14,19,88.0348096929671
2021-10-14,20,88.03609857604813
2021-10-14,21,88.03738745912916
2021-10-14,22,88.0386763422102
2021-10-14,23,88.03996522529123
2021-10-15,0,88.04125410837226
2021-10-15,1,88.04254299145329
2021-10-15,2,88.04383187453432
2021-10-15,3,88.04512075761535
2021-10-15,5,88.04640964069638
2021-10-15,6,88.04769852377741
2021-10-15,7,88.04898740685844
2021-10-15,8,88.05027628993948
2021-10-15,9,88.0515651730205
2021-10-15,10,88.05285405610154
2021-10-15,11,88.05414293918257
2021-10-15,12,88.0554318222636
2021-10-15,13,88.05672070534463
2021-10-15,14,88.05800958842566
2021-10-15,15,88.0592984715067
2021-10-15,16,88.06058735458772
2021-10-15,17,88.06187623766876
2021-10-15,18,88.06316512074979
2021-10-15,19,88.06445400383082
2021-10-15,20,88.06574288691185
2021-10-15,21,88.06703176999288
2021-10-15,22,88.06832065307391
2021-10-15,23,88.06960953615494
2021-10-16,0,88.07089841923597
2021-10-16,1,88.072187302317
2021-10-16,2,88.07347618539804
2021-10-16,3,88.07476506847907
2021-10-16,4,88.0760539515601
2021-10-16,5,88.07734283464113
2021-10-16,7,88.07863171772216
2021-10-16,8,88.07992060080319
2021-10-16,9,88.08120948388422
2021-10-16,10,88.08249836696525
2021-10-16,11,88.08378725004629
2021-10-16,12,88.08507613312732
2021-10-16,13,88.08636501620835
2021-10-16,14,88.08765389928938
2021-10-16,15,88.08894278237041
2021-10-16,16,88.09023166545144
2021-10-16,17,88.09152054853247
2021-10-16,18,88.0928094316135
2021-10-16,19,88.09409831469453
2021-10-16,20,88.09538719777557
2021-10-16,21,88.0966760808566
2021-10-16,22,88.09796496393763
2021-10-16,23,88.09925384701866
2021-10-17,0,88.10054273009969
2021-10-17,1,88.10183161318072
2021-10-17,2,88.10312049626175
2021-10-17,3,88.10440937934278
2021-10-17,4,88.10569826242381
2021-10-17,5,88.10698714550485
2021-10-17,6,88.10827602858588
2021-10-17,7,88.10956491166691
2021-10-17,8,88.11085379474794
2021-10-17,9,88.11214267782897
2021-10-17,10,88.11343156091
2021-10-17,11,88.11472044399103
2021-10-17,12,88.11600932707206
2021-10-17,13,88.1172982101531
2021-10-17,14,88.11858709323413
2021-10-17,15,88.11987597631516
2021-10-17,16,88.12116485939619
2021-10-17,17,88.12245374247722
2021-10-17,18,88.12374262555825
2021-10-17,19,88.12503150863928
2021-10-17,20,88.12632039172031
2021-10-17,21,88.12760927480134
2021-10-17,22,88.12889815788238
2021-10-17,23,88.1301870409634
2021-10-18,7,88.13147592404444
2021-10-18,8,88.13276480712547
2021-10-18,9,88.1340536902065
2021-10-18,10,88.13534257328753
2021-10-18,11,88.13663145636856
2021-10-18,12,88.1379203394496
2021-10-18,13,88.13920922253062
2021-10-18,14,88.14049810561166
2021-10-18,15,88.14178698869269
2021-10-18,16,88.14307587177372
2021-10-18,17,88.14436475485475
2021-10-18,18,88.14565363793578
2021-10-18,19,88.14694252101681
2021-10-18,20,88.14823140409784
2021-10-18,21,88.14952028717887
2021-10-18,22,88.1508091702599
2021-10-18,23,88.15209805334094
2021-10-19,0,88.15338693642197
2021-10-19,1,88.154675819503
2021-10-19,2,88.15596470258403
2021-10-19,5,88.15725358566506
2021-10-19,6,88.15854246874609
2021-10-19,7,88.15983135182712
2021-10-19,8,88.16112023490815
2021-10-19,9,88.16240911798918
2021-10-19,10,88.16369800107022
2021-10-19,11,88.16498688415125
2021-10-19,12,88.16627576723228
2021-10-19,13,88.16756465031331
2021-10-19,14,88.16885353339434
2021-10-19,15,88.17014241647537
2021-10-19,16,88.1714312995564
2021-10-19,17,88.17272018263743
2021-10-19,18,88.17400906571847
2021-10-19,19,88.1752979487995
2021-10-19,20,88.17658683188053
2021-10-19,21,88.17787571496156
2021-10-19,22,88.17916459804259
2021-10-19,23,88.18045348112362
2021-10-20,0,88.18174236420465
2021-10-20,1,88.18303124728568
2021-10-20,4,88.18432013036671
2021-10-20,5,88.18560901344775
2021-10-20,6,88.18689789652878
2021-10-20,7,88.18818677960981
2021-10-20,8,88.18947566269084
2021-10-20,9,88.19076454577187
2021-10-20,10,88.1920534288529
2021-10-20,11,88.19334231193393
2021-10-20,12,88.19463119501496
2021-10-20,13,88.195920078096
2021-10-20,14,88.19720896117703
2021-10-20,15,88.19849784425806
2021-10-20,16,88.19978672733909
2021-10-20,17,88.20107561042012
2021-10-20,18,88.20236449350115
2021-10-20,19,88.20365337658218
2021-10-20,20,88.20494225966321
2021-10-20,21,88.20623114274424
2021-10-20,22,88.20752002582527
2021-10-21,1,88.2088089089063
2021-10-21,2,88.21009779198734
2021-10-21,5,88.21138667506837
2021-10-21,6,88.2126755581494
2021-10-21,7,88.21396444123043
2021-10-21,8,88.21525332431146
2021-10-21,9,88.2165422073925
2021-10-21,10,88.21783109047352
2021-10-21,11,88.21911997355456
2021-10-21,12,88.22040885663559
2021-10-21,13,88.22169773971662
2021-10-21,14,88.22298662279765
2021-10-21,15,88.22427550587868
2021-10-21,16,88.22556438895971
2021-10-21,17,88.22685327204074
2021-10-21,18,88.22814215512177
2021-10-21,19,88.2294310382028
2021-10-21,20,88.23071992128384
2021-10-21,21,88.23200880436487
2021-10-21,22,88.2332976874459
2021-10-21,23,88.23458657052693
2021-10-22,0,88.23587545360796
2021-10-22,1,88.23716433668899
2021-10-22,2,88.23845321977002
2021-10-22,4,88.23974210285105
2021-10-22,5,88.24103098593208
2021-10-22,6,88.24231986901312
2021-10-22,7,88.24360875209415
2021-10-22,8,88.24489763517518
2021-10-22,9,88.24618651825621
2021-10-22,10,88.24747540133724
2021-10-22,11,88.24876428441827
2021-10-22,12,88.2500531674993
2021-10-22,13,88.25134205058033
2021-10-22,14,88.25263093366137
2021-10-22,15,88.2539198167424
2021-10-22,16,88.25520869982343
2021-10-22,17,88.25649758290446
2021-10-22,18,88.25778646598549
2021-10-22,19,88.25907534906652
2021-10-22,20,88.26036423214755
2021-10-22,21,88.26165311522858
2021-10-22,22,88.26294199830961
2021-10-22,23,88.26423088139065
2021-10-23,0,88.26551976447168
2021-10-23,1,88.26680864755271
2021-10-23,2,88.26809753063374
2021-10-23,6,88.26938641371477
2021-10-23,7,88.2706752967958
2021-10-23,8,88.27196417987683
2021-10-23,9,88.27325306295786
2021-10-23,10,88.2745419460389
2021-10-23,11,88.27583082911993
2021-10-23,12,88.27711971220096
2021-10-23,13,88.27840859528199
2021-10-23,14,88.27969747836302
2021-10-23,15,88.28098636144405
2021-10-23,16,88.28227524452508
2021-10-23,17,88.28356412760611
2021-10-23,18,88.28485301068714
2021-10-23,19,88.28614189376817
2021-10-23,20,88.2874307768492
2021-10-23,21,88.28871965993024
2021-10-23,22,88.29000854301127
2021-10-23,23,88.2912974260923
2021-10-24,0,88.29258630917333
2021-10-24,1,88.29387519225436
2021-10-24,2,88.29516407533539
2021-10-24,3,88.29645295841642
2021-10-24,4,88.29774184149746
2021-10-24,7,88.29903072457849
2021-10-24,8,88.30031960765952
2021-10-24,9,88.30160849074055
2021-10-24,10,88.30289737382158
2021-10-24,11,88.30418625690261
2021-10-24,12,88.30547513998364
2021-10-24,13,88.30676402306467
2021-10-24,14,88.3080529061457
2021-10-24,15,88.30934178922674
2021-10-24,16,88.31063067230777
2021-10-24,17,88.3119195553888
2021-10-24,18,88.31320843846983
2021-10-24,19,88.31449732155086
2021-10-24,20,88.31578620463189
2021-10-24,21,88.31707508771292
2021-10-24,22,88.31836397079395
2021-10-24,23,88.31965285387498
2021-10-25,0,88.32094173695602
